time_mean_vibX,time_std_vibX,time_max_vibX,time_min_vibX,time_rms_vibX,time_ptp_vibX,time_median_vibX,time_iqr_vibX,time_pr_vibX,time_skew_vibX,time_kurtosis_vibX,time_var_vibX,time_amp_vibX,time_smr_vibX,time_wavefactor_vibX,time_peakfactor_vibX,time_pulse_vibX,time_margin_vibX,freq_mean_vibX,freq_std_vibX,freq_max_vibX,freq_min_vibX,freq_rms_vibX,freq_median_vibX,freq_iqr_vibX,freq_pr_vibX,freq_f2_vibX,freq_f3_vibX,freq_f4_vibX,freq_f5_vibX,freq_f6_vibX,freq_f7_vibX,freq_f8_vibX,ener_cA5_vibX,ener_cD1_vibX,ener_cD2_vibX,ener_cD3_vibX,ener_cD4_vibX,ener_cD5_vibX,ratio_cA5_vibX,ratio_cD1_vibX,ratio_cD2_vibX,ratio_cD3_vibX,ratio_cD4_vibX,ratio_cD5_vibX,time_mean_vibY,time_std_vibY,time_max_vibY,time_min_vibY,time_rms_vibY,time_ptp_vibY,time_median_vibY,time_iqr_vibY,time_pr_vibY,time_skew_vibY,time_kurtosis_vibY,time_var_vibY,time_amp_vibY,time_smr_vibY,time_wavefactor_vibY,time_peakfactor_vibY,time_pulse_vibY,time_margin_vibY,freq_mean_vibY,freq_std_vibY,freq_max_vibY,freq_min_vibY,freq_rms_vibY,freq_median_vibY,freq_iqr_vibY,freq_pr_vibY,freq_f2_vibY,freq_f3_vibY,freq_f4_vibY,freq_f5_vibY,freq_f6_vibY,freq_f7_vibY,freq_f8_vibY,ener_cA5_vibY,ener_cD1_vibY,ener_cD2_vibY,ener_cD3_vibY,ener_cD4_vibY,ener_cD5_vibY,ratio_cA5_vibY,ratio_cD1_vibY,ratio_cD2_vibY,ratio_cD3_vibY,ratio_cD4_vibY,ratio_cD5_vibY,Label
-0.005171875,0.354499276,1.256,-1.207,0.354467763,2.463,-0.003,0.48325,0.9043,0.039938764,-0.02556101,0.125620647,0.283467969,0.240408609,1.250468492,3.54334055,4.430835715,5.224438535,10.41991159,14.59969379,129.3224273,0.090396079,17.93671141,4.736024151,10.40609154,24.10920168,213.3177131,3.545182619,20.73718848,4036.522202,42.67225512,0.014864081,0.582538902,16.50709573,9.24085712,202.3898233,61.45138755,37.88164791,4.616758908,0.049707057,0.027826567,0.60944715,0.185045732,0.114071261,0.013902233,0.005199219,0.240875914,0.757,-0.792,0.24088498,1.549,0.008,0.33025,0.6032,-0.035693801,-0.027550452,0.057998542,0.1930125,0.164195226,1.248027872,3.142578674,3.922025776,4.610365476,9.844048061,7.190776503,60.89638713,0.085787114,12.19067467,8.104384793,8.534547676,16.93849827,51.7476946,1.638547064,7.335595823,6215.255877,62.59651462,0.011886786,0.749451786,6.603810558,58.02815908,64.34241429,19.78496063,6.495866995,1.052251576,0.04224885,0.371243688,0.411640065,0.126577198,0.041558265,0.006731934,16360
-0.00046875,0.349639338,1.122,-1.153,0.349571357,2.275,0.004,0.47625,0.8843,0.020580174,-0.051125883,0.122199914,0.278913281,0.236205913,1.253333493,3.20964512,4.022755729,4.75009278,10.2388816,14.42209295,133.0262196,0.17971836,17.68704219,4.871856655,9.32504755,23.35728219,208.1593895,3.416666886,18.56113184,4152.25578,43.80696759,0.01469114,0.594584046,20.06458929,9.511330406,210.9982359,56.65616842,32.11709366,7.674098695,0.059535039,0.02822173,0.626067553,0.168108461,0.095296864,0.022770352,0.001872266,0.231778464,0.744,-0.932,0.231740754,1.676,0.001,0.31425,0.5853,-0.058384753,-0.030430618,0.053700272,0.184978516,0.156625361,1.252798213,3.210484077,4.022088714,4.750188563,9.525048465,6.838127766,54.6034361,0.200691931,11.72546543,7.696544842,8.406845441,15.51533665,46.79655115,1.542208537,6.666201076,6310.262677,64.52830374,0.011992338,0.755192284,4.574918778,56.03578296,57.87814027,19.40185513,4.960117664,0.788082195,0.031850139,0.390115659,0.402941971,0.135073824,0.034531856,0.005486551,16350
0.007670312,0.362320965,1.611,-1.914,0.362331389,3.525,-0.002,0.46525,0.9102,0.083616409,0.629481218,0.131225201,0.283510938,0.237265312,1.278015557,4.446206017,5.682320457,6.789867372,10.85787613,14.77646892,149.1807992,0.004311172,18.33678019,4.887092833,10.99693017,27.52837901,218.5147483,3.024206529,16.0434437,4039.566197,41.57764692,0.014487598,0.585499058,27.20687053,9.700901842,217.6546905,76.56267264,54.24494171,18.35853317,0.067389008,0.024028274,0.539111386,0.189638957,0.134359915,0.04547246,0.004958984,0.250410817,0.795,-0.958,0.250411011,1.753,0.016,0.338,0.645,-0.059986866,-0.061688723,0.062681083,0.201041016,0.171539281,1.245571758,3.174780517,3.954416951,4.634507021,10.12881077,7.615472642,67.58242425,0.147728872,12.67234118,8.305357708,8.754309703,16.68812144,58.04076792,1.82511463,8.66323178,6189.379477,61.60452542,0.011782991,0.745349951,2.257278798,62.45855731,69.3323804,25.29368015,5.290582399,0.686404877,0.013654089,0.377806551,0.419385727,0.15299934,0.032002287,0.004152005,16340
-0.009817578,0.353861959,1.091,-1.255,0.353929029,2.346,-0.016,0.48425,0.9063,0.068110646,-0.085885841,0.125169373,0.282648828,0.23903864,1.252186436,3.082538903,3.859913403,4.564115658,10.55015533,14.47829398,114.1848336,0.051538169,17.91442921,5.129554815,10.28272402,23.69973413,209.784891,3.146620605,15.38702965,4091.276973,42.76298342,0.014637722,0.587884619,36.68334357,9.203925522,205.5593653,62.32463936,27.94543845,5.844757847,0.105544909,0.026481432,0.591433122,0.17931976,0.080404305,0.016816472,-0.008805469,0.243883805,0.858,-0.836,0.243995108,1.694,0,0.33,0.626,0.010785395,0.02229177,0.059456076,0.194167969,0.163943474,1.256618736,3.516463952,4.418854487,5.233511164,10.00199957,7.249400211,48.43204375,0.056086121,12.35288626,8.283792511,8.86117468,17.01475065,52.59489319,1.394258814,5.49841042,6268.114711,62.60010384,0.011795459,0.749267255,5.029885481,58.144929,70.49288724,18.88543629,4.382774261,0.892153341,0.031869398,0.368406777,0.446643548,0.119658289,0.027769296,0.005652691,16330
0.015405078,0.392474293,1.693,-1.465,0.392699907,3.158,0.003,0.5,0.9971,0.152391259,0.349885929,0.1539759,0.306919922,0.256210357,1.279486533,4.31118004,5.516096804,6.607851531,11.39523618,16.29543118,217.6246991,0.170965567,19.88447849,5.262714507,10.90010368,26.73481624,265.7486935,4.040504018,31.30915694,3975.452156,40.26367126,0.014207286,0.582803602,24.01361907,10.04298337,255.9197917,68.64626724,33.3697789,13.54680663,0.059214045,0.024764516,0.63106048,0.169271575,0.082284956,0.033404428,0.002313281,0.258911207,0.924,-0.897,0.25887097,1.821,0.004,0.35025,0.6541,-0.003641086,0.114861865,0.067008828,0.205958594,0.174873351,1.256907832,3.569345769,4.486338653,5.283823947,10.35421588,8.022063893,70.59307742,0.177912581,13.09821727,8.394486735,8.792982746,17.42753988,64.40382459,2.080071753,10.41834006,6306.093539,61.68959373,0.011515415,0.754322054,2.406143308,63.58095739,85.99268477,16.7544709,5.45135038,1.095247703,0.01372736,0.362737605,0.490599416,0.095586429,0.031100661,0.00624853,16320
-0.013285156,0.350900631,1.817,-1.637,0.351083537,3.454,-0.0165,0.46725,0.8702,0.053094193,0.807930303,0.123083155,0.276929687,0.234577578,1.267771398,5.175406444,6.561232262,7.745838344,10.68066891,14.20982421,125.5234017,0.037559627,17.77627049,5.14140589,10.25582318,24.47098699,202.0769768,3.273299031,17.82601032,4136.894128,43.13584976,0.014415318,0.593296204,28.4240753,11.00713129,192.7090855,61.80290553,39.34484881,6.324499256,0.083695599,0.03241085,0.567438064,0.181980631,0.115852165,0.01862269,-0.007866406,0.257404812,0.933,-0.943,0.257474729,1.876,-0.0085,0.34125,0.6501,-0.03086818,0.208403919,0.066231356,0.203363281,0.171214919,1.266082683,3.6236566,4.58784887,5.449291485,10.45757909,7.778648725,57.77062218,0.181961032,13.03335477,8.794445234,8.952875384,17.47768939,60.55468433,1.758112447,7.987844616,6431.907145,62.26386062,0.01130432,0.764601238,2.711635898,70.03056603,78.26267743,18.11807722,4.459649408,0.864477707,0.015544174,0.401443031,0.448632765,0.103860018,0.025564482,0.00495553,16310
0.00519375,0.38013035,1.442,-1.318,0.380091585,2.76,0.003,0.5065,0.9572,0.063660419,0.124418281,0.144442638,0.302410938,0.256172892,1.256871159,3.793822477,4.768346052,5.629010897,11.10965155,15.69986336,166.7236054,0.13097053,19.23304622,5.519861136,10.43563031,24.80596631,246.6784271,3.504944529,20.18447384,4139.714387,42.04803873,0.014116793,0.594030495,15.9572608,12.07587522,247.6181381,63.92243765,31.41925681,6.784936818,0.042239794,0.031965541,0.655459556,0.169206395,0.083168593,0.017960121,0.001617969,0.265921119,0.927,-0.988,0.265874099,1.915,0.009,0.361,0.6752,-0.091374995,0.036163001,0.070686419,0.21155625,0.178717826,1.256753697,3.486612657,4.381813348,5.186947617,10.79616651,8.025797389,59.6387508,0.143910141,13.45253267,8.699240181,9.149199836,19.13122027,64.46378607,1.585061503,6.658241724,6446.503969,61.43987676,0.011097846,0.766516543,3.947048682,79.42892767,77.87103549,17.09744397,6.279111978,0.575970949,0.021312411,0.428882967,0.420471001,0.092319042,0.033904577,0.003110002,16300
0.009870312,0.359654995,1.344,-1.125,0.359720183,2.469,-0.002,0.482,0.8991,0.138073058,0.115619865,0.129301187,0.286096875,0.241989109,1.257336988,3.736237395,4.697709473,5.553968952,10.77063836,14.67996994,139.8472521,0.143952134,18.20736576,5.188944926,9.975061164,25.00890796,215.6700096,3.259624111,17.95855956,4066.992956,42.37517375,0.014549168,0.585377658,31.75641813,10.96672411,197.0544601,63.35814244,45.93372352,8.769523207,0.088744991,0.030647091,0.550679118,0.177057682,0.128364221,0.024506897,0.009169141,0.265309752,1.014,-0.933,0.265416356,1.947,0.011,0.33925,0.6661,-0.054632679,0.339917558,0.070361769,0.208268359,0.174810832,1.274395959,3.820412641,4.868718432,5.800555897,10.72570604,8.093680103,58.67336988,0.285064798,13.43683101,8.860219128,8.93392894,18.56079883,65.55887548,1.74470279,7.483450849,6352.492589,60.98061856,0.011258668,0.758045155,4.029803964,73.35525748,79.31900298,21.07637388,6.153475116,1.118465732,0.021776559,0.396402672,0.428630009,0.113894098,0.033252613,0.006044049,16290
0.015369531,0.413482765,1.534,-1.185,0.413687606,2.719,0.0105,0.5675,1.042,0.083558135,-0.035837489,0.170901213,0.3309625,0.28153016,1.249953109,3.70811206,4.634966197,5.448794544,11.70561447,17.36937391,192.0900701,0.047654628,20.94556183,5.247783627,11.71518675,25.71311604,301.9310338,3.954675639,25.9751424,4118.402434,40.82344735,0.013874523,0.588816332,27.47556846,12.86906806,288.2889089,80.21415928,43.17106257,6.188194241,0.059963228,0.02808571,0.629167457,0.175060979,0.094217387,0.013505238,0.00648125,0.269939872,1.243,-1.234,0.269964956,2.477,0.0095,0.359,0.6902,-0.014740798,0.237012661,0.072839071,0.213686719,0.17957726,1.263367969,4.604301312,5.816926795,6.921811831,10.83909209,8.318396273,68.22534916,0.177529453,13.66314875,8.820250432,9.333072685,18.54538197,69.24981798,1.787595995,7.92092619,6435.442135,61.29418064,0.011135564,0.762406062,6.522829485,80.5200668,80.56922549,21.74754035,4.46084814,0.693356164,0.033534008,0.413955407,0.414208133,0.111804576,0.022933317,0.003564559,16280
0.006767578,0.403319183,1.328,-1.499,0.403297189,2.827,0.013,0.55625,1.0281,-0.072836323,0.033290517,0.162602822,0.321574609,0.271563439,1.254132561,3.292857074,4.129679276,4.890201736,11.91624218,16.56806712,145.0701159,0.091484312,20.40827469,5.469122337,11.94660923,27.04164427,274.7154695,3.196849279,16.51752364,4062.711439,40.06605953,0.01388281,0.583240889,45.87870393,12.40934251,257.4319147,85.95389023,51.68626707,4.836145712,0.100128935,0.027083029,0.561837655,0.187591862,0.112803772,0.010554747,0.004567969,0.274525247,0.874,-0.959,0.274509632,1.833,-0.0035,0.37,0.715,-0.037850321,-0.077787666,0.075334672,0.219753906,0.186706387,1.249168386,3.183859132,3.977176174,4.681146769,11.13798053,8.301012801,54.73014507,0.182219336,13.89105554,9.249496021,9.621648579,19.43117634,68.96068907,1.520967722,6.117717027,6345.085455,59.85857093,0.011098823,0.754596614,4.064374115,81.219714,80.45744292,25.27764185,6.886150329,0.496269127,0.020485592,0.409370273,0.405528212,0.127406446,0.03470814,0.002501336,16270
