time_mean_vibX,time_std_vibX,time_max_vibX,time_min_vibX,time_rms_vibX,time_ptp_vibX,time_median_vibX,time_iqr_vibX,time_pr_vibX,time_skew_vibX,time_kurtosis_vibX,time_var_vibX,time_amp_vibX,time_smr_vibX,time_wavefactor_vibX,time_peakfactor_vibX,time_pulse_vibX,time_margin_vibX,freq_mean_vibX,freq_std_vibX,freq_max_vibX,freq_min_vibX,freq_rms_vibX,freq_median_vibX,freq_iqr_vibX,freq_pr_vibX,freq_f2_vibX,freq_f3_vibX,freq_f4_vibX,freq_f5_vibX,freq_f6_vibX,freq_f7_vibX,freq_f8_vibX,ener_cA5_vibX,ener_cD1_vibX,ener_cD2_vibX,ener_cD3_vibX,ener_cD4_vibX,ener_cD5_vibX,ratio_cA5_vibX,ratio_cD1_vibX,ratio_cD2_vibX,ratio_cD3_vibX,ratio_cD4_vibX,ratio_cD5_vibX,time_mean_vibY,time_std_vibY,time_max_vibY,time_min_vibY,time_rms_vibY,time_ptp_vibY,time_median_vibY,time_iqr_vibY,time_pr_vibY,time_skew_vibY,time_kurtosis_vibY,time_var_vibY,time_amp_vibY,time_smr_vibY,time_wavefactor_vibY,time_peakfactor_vibY,time_pulse_vibY,time_margin_vibY,freq_mean_vibY,freq_std_vibY,freq_max_vibY,freq_min_vibY,freq_rms_vibY,freq_median_vibY,freq_iqr_vibY,freq_pr_vibY,freq_f2_vibY,freq_f3_vibY,freq_f4_vibY,freq_f5_vibY,freq_f6_vibY,freq_f7_vibY,freq_f8_vibY,ener_cA5_vibY,ener_cD1_vibY,ener_cD2_vibY,ener_cD3_vibY,ener_cD4_vibY,ener_cD5_vibY,ratio_cA5_vibY,ratio_cD1_vibY,ratio_cD2_vibY,ratio_cD3_vibY,ratio_cD4_vibY,ratio_cD5_vibY,Label
0.003544531,0.509521856,1.772,-1.521,0.509434661,3.293,0.008,0.683,1.2825,0.051575457,0.112465297,0.259511111,0.405599219,0.344609411,1.256005036,3.478365597,4.368844707,5.142053418,14.07137165,21.5965078,248.4084636,0.053319624,25.77620316,7.479232874,11.21541252,28.16974057,466.773816,4.338172813,28.61718408,4299.500079,38.0846515,0.012066289,0.61752292,39.8844581,20.45982238,508.5687157,97.37247263,39.22517657,6.652578909,0.056004658,0.02872912,0.714118194,0.136727746,0.055078913,0.009341368,-0.004717969,0.262591191,0.861,-1.04,0.262582288,1.901,-0.005,0.367,0.6712,-0.076195898,-0.020900814,0.068927199,0.211400781,0.180733183,1.242106515,3.278972118,4.072832631,4.763928716,10.39227725,8.280589873,68.31555653,0.13136665,13.28787398,8.432435053,9.233517028,18.63016286,68.62177942,1.773776239,7.784464752,6124.310905,59.32643983,0.011416769,0.759445169,2.212892905,64.81130114,88.39955586,18.8250123,6.546343819,0.640213311,0.012196594,0.357214358,0.487223525,0.103756051,0.036080868,0.003528604,9100
0.005472266,0.46034134,1.789,-1.692,0.460283952,3.481,0.006,0.612,1.1981,0.073871184,0.095070325,0.21183137,0.365417578,0.308518077,1.259610865,3.88673121,4.89576886,5.79868778,13.10581969,19.2530232,237.5407977,0.0766056,23.29037166,6.748108833,11.01762326,26.9647792,370.9687217,4.321499873,30.69939415,4414.567932,40.24153617,0.012317132,0.62683514,61.92155728,19.90880227,419.1163371,76.79918116,26.32342682,5.638316136,0.101559428,0.032653032,0.687405443,0.125960671,0.043173852,0.009247574,-0.007548828,0.281695732,1.016,-0.926,0.281741855,1.942,-0.011,0.37525,0.714,0.023040492,0.055018168,0.079321488,0.224643359,0.19039893,1.254173977,3.606137962,4.522724388,5.336164428,10.46426823,9.68771798,96.30888791,0.080274991,14.26018195,7.825963946,9.58976271,19.52473025,93.92525878,2.768528081,16.62935793,6151.521429,59.15191894,0.011327483,0.762793819,6.283476343,78.54524722,104.7316098,19.91680663,5.941968643,0.968346275,0.029038081,0.362984292,0.484000377,0.092042335,0.027459857,0.004475057,9090
-0.003483984,0.453573867,1.386,-2.131,0.453498652,3.517,-0.01,0.605,1.1632,0.016873532,0.087288123,0.20564889,0.360912109,0.305372862,1.256534875,3.056238409,3.840270149,4.538713721,13.60843254,18.4752176,194.3288194,0.129614157,22.94609121,7.513097905,11.12055128,29.14944486,341.6005407,3.776756456,23.0226958,4468.456144,40.16792467,0.012094575,0.626470102,34.01299215,23.42872957,377.9604937,98.07295333,31.72865888,3.861726262,0.059769902,0.041170528,0.664177424,0.172340344,0.055755719,0.006786083,-0.010377344,0.282078716,0.802,-0.957,0.282214475,1.759,-0.003,0.38325,0.7351,-0.014736688,-0.217416619,0.079537321,0.226478906,0.191614051,1.246096072,2.841810289,3.541168638,4.185496814,10.77396074,9.385411321,94.27275619,0.095075288,14.288603,8.332925495,9.672400068,19.32820956,88.15481662,2.443132,13.41102306,6244.360819,59.07667666,0.011091783,0.767725468,1.460559731,79.84978082,102.0345382,20.597308,4.118979865,0.461830705,0.00700431,0.382930333,0.489320313,0.098777153,0.01975312,0.002214771,9080
0.015632422,0.503450714,2.126,-1.572,0.50359506,3.698,0.016,0.65025,1.2914,0.09952559,0.14454706,0.253363612,0.399066797,0.336935804,1.261931747,4.221645857,5.327428933,6.309807306,14.53285397,20.94416787,178.4057445,0.059131093,25.49239126,7.835693632,11.45345497,31.074869,439.0011373,3.689633702,20.1013995,4397.468467,38.23315762,0.011704671,0.626412397,20.92672544,25.22072621,470.6717366,111.5954517,33.04657865,4.336189735,0.031431071,0.037880481,0.706929361,0.167611724,0.049634586,0.006512777,-0.008868359,0.301230789,1.076,-1.051,0.301302491,2.127,-0.01,0.40325,0.7781,0.057936813,-0.017726916,0.090704543,0.240167578,0.203063571,1.254551065,3.57116198,4.480205065,5.298833248,11.4697746,10.05234334,77.51424646,0.37065569,15.25140439,8.886498552,10.27281965,21.00824195,101.1286133,2.13214541,9.506872482,6245.587999,57.13833133,0.010714917,0.770244808,7.76622378,88.94801413,118.3414698,22.11966729,4.789443441,0.521769593,0.032027436,0.366816222,0.488033053,0.091220168,0.019751375,0.002151746,9070
0.004633984,0.464209627,1.51,-2.023,0.464142085,3.533,0.012,0.6325,1.1943,-0.086646477,0.096206393,0.215406402,0.371200391,0.315340806,1.250381457,3.25331412,4.06788365,4.788470031,13.60408484,19.14363111,176.7308058,0.190480323,23.48509604,7.257044557,11.76813019,28.62071297,366.7651473,3.784616787,22.06574041,4449.671763,39.9437846,0.012023947,0.630250626,11.91552794,24.96410287,384.7977204,103.0704359,31.12505653,3.677766233,0.021294817,0.044614558,0.687690646,0.184202169,0.055625096,0.006572714,-0.007704688,0.298710285,0.973,-0.917,0.298751305,1.89,-0.01,0.40725,0.7702,-0.013152612,-0.108614942,0.08919298,0.238644531,0.202073722,1.251867383,3.25688954,4.077193787,4.815074377,11.23069573,10.12463733,98.94888629,0.120954958,15.12074097,8.508820912,10.18178954,20.07629412,102.5884282,2.571089517,13.94774002,6243.401061,57.61879087,0.010775167,0.77404761,1.218949219,89.11327785,117.7251257,18.17961477,5.172167773,0.677449213,0.005252131,0.383965657,0.507246578,0.078331175,0.022285509,0.00291895,9060
-0.005062109,0.485909602,1.395,-1.78,0.485841061,3.175,-0.014,0.665,1.2711,0.036736984,-0.222926587,0.236015911,0.390862891,0.331844921,1.242996131,2.87130939,3.569026463,4.203770834,13.7270848,20.3934792,209.2520391,0.085946501,24.58306024,7.126530947,10.9998864,29.40842545,416.2191649,4.148188684,26.3482944,4377.583891,39.06246458,0.012076203,0.624705697,36.2748851,21.35101715,455.0694677,105.7405058,44.00218523,5.77746624,0.054286205,0.031952291,0.681021989,0.158243114,0.065850288,0.008646112,0.017378516,0.27965693,0.976,-0.944,0.280141859,1.92,0.019,0.377,0.7141,0.005387461,0.024192792,0.078177449,0.223860547,0.190004459,1.251412378,3.483949177,4.359857124,5.136721563,10.6314552,9.415316167,89.67677781,0.23480093,14.20126819,8.348117484,9.299120748,19.36840118,88.71748906,2.572066075,14.31327839,6182.971978,58.88093848,0.01119905,0.765451151,3.17537648,77.3284531,101.9240363,18.63125904,4.414495639,0.352267889,0.015427488,0.375698381,0.495195415,0.090519512,0.021447718,0.001711485,9050
-0.008348047,0.492777752,1.942,-1.73,0.492752217,3.672,-0.0145,0.64675,1.2543,0.051811964,0.150527035,0.242735057,0.390403516,0.329423541,1.262161321,3.941128895,4.974340451,5.895146388,14.05771906,20.59461386,214.898632,0.090867655,24.93506738,7.122961105,11.54832036,30.14329746,424.4697371,3.888685507,23.21442898,4379.223238,38.40773099,0.011931399,0.624807454,10.02891665,21.11763642,460.3655693,107.4916964,32.80141431,5.414850083,0.015738545,0.033140256,0.722459291,0.168688494,0.051475801,0.008497614,-0.013262891,0.288755885,0.976,-0.974,0.28900397,1.95,-0.018,0.39325,0.7291,0.018109948,0.04386296,0.083347391,0.230210547,0.194731105,1.255389791,3.377116233,4.239597244,5.012039547,10.83201193,9.845681974,90.99444448,0.221050884,14.63796215,8.327244651,9.464196827,19.57236763,97.01324513,2.609731077,14.08046658,6231.658161,58.4618107,0.010997638,0.772219946,4.038114309,79.33897781,114.502285,19.43560379,3.090337631,0.708010453,0.018262645,0.358815898,0.517844336,0.087898834,0.013976261,0.003202025,9040
-0.006811328,0.525712124,1.668,-1.768,0.525653568,3.436,-0.0125,0.71525,1.3482,0.042478904,-0.147011159,0.276265279,0.422005859,0.358593184,1.245607273,3.17319258,3.952551755,4.651510604,14.45082842,22.33046853,227.5384153,0.042011503,26.59842602,7.37064321,10.86795386,30.09832476,499.0396997,4.415680121,29.58206333,4401.049183,38.27581988,0.011873223,0.619269962,13.8455929,23.38707247,521.4261933,114.3244928,44.43372317,3.844693146,0.019196349,0.032425221,0.722936133,0.158506243,0.061605543,0.00533051,0.015077344,0.294186337,0.909,-3.267,0.29451506,4.176,0.018,0.38825,0.735,-0.792308456,7.781377409,0.086511794,0.230298437,0.195170386,1.278840893,3.086429608,3.947052398,4.657468886,11.75916684,9.184555795,72.20718885,0.177909168,14.92092725,9.384655255,9.383905485,19.67616767,84.42201986,2.011894086,9.07538487,6047.161047,55.48172487,0.010841808,0.751804715,8.079103985,84.13219317,107.4856391,23.31242994,7.388334856,1.416721288,0.034851602,0.362929072,0.463671061,0.100565054,0.031871765,0.006111446,9030
-0.001023828,0.485500351,1.89,-1.994,0.485406597,3.884,0.001,0.62525,1.2333,-0.07640238,0.258137057,0.235618516,0.382023047,0.320125677,1.270621239,3.893643003,4.947345495,5.903931286,14.23477163,20.01399617,208.2874799,0.165563794,24.55990158,7.635989278,12.60001776,29.67868822,400.8732247,3.812178608,22.78814697,4400.314188,38.66273514,0.011916987,0.62166051,10.28659261,24.17563366,419.1912043,128.7416614,40.31352754,3.187317966,0.016434989,0.038625644,0.669745846,0.205691799,0.064409313,0.005092409,-0.013407422,0.294429215,1.14,-1.017,0.294676872,2.157,-0.012,0.391,0.7651,-0.038658914,-0.084139189,0.0866547,0.234775391,0.198398729,1.255143784,3.868644294,4.855704838,5.746004549,11.05495186,10.02716044,104.265392,0.211494858,14.92500945,8.436690243,10.46833354,20.63466534,100.6225579,2.767189515,16.9850294,6254.851173,58.25299329,0.010914336,0.770227942,1.906973378,86.99011142,115.5357791,20.94148694,4.745049693,0.509916374,0.008268564,0.377185835,0.500958771,0.090801496,0.020574356,0.002210978,9020
0.019153125,0.44858717,1.55,-1.649,0.448908327,3.199,0.01,0.595,1.1563,0.086915984,0.01797169,0.201151844,0.356240625,0.300243383,1.26012671,3.452820781,4.350991693,5.162478476,13.2052283,18.50536915,185.6564191,0.120895869,22.73382373,7.246414515,10.46722722,26.38654224,342.7164344,3.912972959,23.40835279,4543.160611,41.19394458,0.01212663,0.63428134,17.51567462,23.92003959,378.4408299,88.90959265,29.12230532,4.855072923,0.032271282,0.044070832,0.697248101,0.163809081,0.053655606,0.008945098,0.006697656,0.287982414,1.03,-0.877,0.288004051,1.907,0.004,0.401,0.7412,-0.010186463,-0.087875094,0.082901475,0.230067188,0.194131656,1.251825845,3.57633858,4.476953064,5.305677712,10.97625419,9.590490453,81.06852791,0.281922413,14.57585891,8.638334833,9.757493591,19.24754167,92.04942075,2.458342699,12.80692055,6323.917268,58.82879462,0.010848609,0.777667397,2.440966983,89.2709985,105.1465573,17.35881192,3.841168475,1.548045295,0.011115183,0.406504265,0.478795182,0.079045056,0.017491138,0.007049176,9010
