time_mean_vibX,time_std_vibX,time_max_vibX,time_min_vibX,time_rms_vibX,time_ptp_vibX,time_median_vibX,time_iqr_vibX,time_pr_vibX,time_skew_vibX,time_kurtosis_vibX,time_var_vibX,time_amp_vibX,time_smr_vibX,time_wavefactor_vibX,time_peakfactor_vibX,time_pulse_vibX,time_margin_vibX,freq_mean_vibX,freq_std_vibX,freq_max_vibX,freq_min_vibX,freq_rms_vibX,freq_median_vibX,freq_iqr_vibX,freq_pr_vibX,freq_f2_vibX,freq_f3_vibX,freq_f4_vibX,freq_f5_vibX,freq_f6_vibX,freq_f7_vibX,freq_f8_vibX,ener_cA5_vibX,ener_cD1_vibX,ener_cD2_vibX,ener_cD3_vibX,ener_cD4_vibX,ener_cD5_vibX,ratio_cA5_vibX,ratio_cD1_vibX,ratio_cD2_vibX,ratio_cD3_vibX,ratio_cD4_vibX,ratio_cD5_vibX,time_mean_vibY,time_std_vibY,time_max_vibY,time_min_vibY,time_rms_vibY,time_ptp_vibY,time_median_vibY,time_iqr_vibY,time_pr_vibY,time_skew_vibY,time_kurtosis_vibY,time_var_vibY,time_amp_vibY,time_smr_vibY,time_wavefactor_vibY,time_peakfactor_vibY,time_pulse_vibY,time_margin_vibY,freq_mean_vibY,freq_std_vibY,freq_max_vibY,freq_min_vibY,freq_rms_vibY,freq_median_vibY,freq_iqr_vibY,freq_pr_vibY,freq_f2_vibY,freq_f3_vibY,freq_f4_vibY,freq_f5_vibY,freq_f6_vibY,freq_f7_vibY,freq_f8_vibY,ener_cA5_vibY,ener_cD1_vibY,ener_cD2_vibY,ener_cD3_vibY,ener_cD4_vibY,ener_cD5_vibY,ratio_cA5_vibY,ratio_cD1_vibY,ratio_cD2_vibY,ratio_cD3_vibY,ratio_cD4_vibY,ratio_cD5_vibY,Label
0.001171094,0.415695861,1.478,-1.361,0.415616313,2.839,0.002,0.571,1.0481,-0.004453009,0.068603703,0.172735548,0.331844531,0.281928783,1.252442857,3.556164554,4.453892895,5.2424587,13.99975833,15.6911673,155.6973199,0.133696536,21.02869384,8.22034872,14.62605079,30.7739903,246.4052354,2.785173621,15.11746823,4327.160125,39.7271743,0.01255527,0.594988649,30.90725285,26.35899037,178.677235,116.4908967,108.279296,11.70979399,0.065422772,0.055795261,0.378214141,0.246581521,0.229199657,0.024786648,0.014314062,0.301914731,1.081,-0.908,0.302194955,1.989,0.014,0.3945,0.7712,-0.009074286,0.045011451,0.091116898,0.23923125,0.201228716,1.263191806,3.577160979,4.518640437,5.371996701,12.65095801,8.617459009,65.02641782,0.172946073,15.30710091,10.94652235,10.89836864,21.3657443,74.31866123,1.178457508,5.137075989,6498.506927,56.85914753,0.010019997,0.784270178,6.673279186,130.2448426,70.59498651,25.88617682,5.401354824,1.570620697,0.027762384,0.541848648,0.29369146,0.107692479,0.022470884,0.006534145,23740
-6.05E-05,0.391220277,1.513,-1.367,0.391143864,2.88,0.002,0.51825,0.995,0.027561516,0.196395397,0.152993519,0.310550391,0.263576402,1.259518184,3.86814198,4.87199516,5.740271088,13.51591846,14.45614184,111.0179232,0.155,19.79040396,7.96085994,13.95557864,29.32151573,209.1434303,2.287788885,9.896294256,4423.2795,41.09743911,0.012651075,0.600958967,50.69031608,26.03607716,170.6115291,148.9865665,47.18027965,9.677453994,0.111854158,0.057451674,0.376474453,0.328756423,0.104108849,0.021354443,0.005247656,0.305326355,0.973,-1.108,0.305311817,2.081,-0.001,0.411,0.7811,-0.014063633,-0.012812237,0.093187768,0.24334375,0.206033491,1.254652387,3.186905801,3.99845897,4.722533203,12.66528585,8.848281995,68.09792473,0.406308649,15.44996958,10.81485411,11.35420525,21.51176147,78.35330778,1.404213527,6.746935794,6497.379038,56.73883118,0.010012917,0.784380735,9.287336184,130.1527769,77.19790783,25.90967507,4.434268381,1.97927534,0.037304346,0.522783294,0.310080027,0.10407112,0.017811079,0.007950134,23730
0.012603125,0.38903651,1.602,-1.326,0.389164649,2.928,0.007,0.4935,0.9941,0.073442088,0.38051791,0.151290285,0.304263281,0.254029709,1.279039152,4.116509563,5.2651769,6.30634899,13.55756239,14.29365205,106.1783805,0.167825632,19.70065955,7.725373294,14.54315889,30.48024918,204.4682297,2.017771454,7.880922084,4364.017004,40.57284541,0.012695234,0.597948121,33.44923694,25.02667093,166.4605867,117.9297382,72.05860307,21.22073422,0.076692827,0.057381463,0.381662908,0.270390774,0.165216863,0.048655164,-0.015975391,0.300676733,1.131,-1.207,0.301042183,2.338,-0.019,0.3975,0.765,0.066631141,0.109584917,0.090371183,0.238383203,0.200196885,1.262849809,3.756948579,4.744461796,5.649438562,12.490197,8.755100686,65.993106,0.131173841,15.25309179,10.67609817,10.89869835,21.86692961,76.71171905,1.253367536,5.356616344,6356.325413,56.10758278,0.010173368,0.77740195,8.557494934,118.4232555,81.02842107,23.14324296,4.32730473,3.505456381,0.035807639,0.495525529,0.339052081,0.096839659,0.018107001,0.014668091,23720
0.008862109,0.380641321,1.49,-1.624,0.380670139,3.114,0.0055,0.50225,0.9392,-0.092059626,0.489309803,0.144831218,0.300172266,0.253248201,1.268172257,3.914149931,4.96381635,5.883556098,13.14005646,14.08931836,105.3718072,0.061000456,19.26577213,7.802195189,13.79225974,29.44950042,198.6640982,2.371707811,10.964601,4481.549223,42.17667428,0.012742212,0.60513403,23.18445323,26.02514792,161.9051956,131.7738724,39.59877656,14.22771946,0.058441056,0.065601596,0.40811446,0.332162428,0.099816644,0.035863815,-0.011214453,0.295984796,1.288,-1.115,0.296139396,2.403,-0.01,0.3945,0.7512,0.008303422,0.29754548,0.087572778,0.233724609,0.196512482,1.267044137,4.349303125,5.510759023,6.554291031,12.27556086,8.610406339,68.81135471,0.243878047,14.99428197,10.54290859,11.36486085,20.61059785,74.19706379,1.315535539,5.971104423,6446.667249,57.19633317,0.010179255,0.783715326,7.566917462,122.2690696,69.90871632,24.32320079,4.479358816,1.511572936,0.032891227,0.531468696,0.303873207,0.105726001,0.019470492,0.006570375,23710
0.004432422,0.400863035,1.345,-1.595,0.400809242,2.94,0.0005,0.5345,1.0292,-0.05401905,0.26849053,0.160628402,0.316030078,0.265547053,1.26826296,3.35571104,4.255924018,5.065015719,13.89698647,14.77099515,117.5199838,0.0820803,20.28074286,8.637808457,14.4728814,30.13138581,218.352886,2.250954741,9.647308118,4408.99546,40.5220903,0.012531016,0.598340522,27.88377195,26.44241878,184.5234203,135.6163472,49.73674294,14.4886446,0.063561254,0.060275679,0.420622431,0.309138415,0.113375254,0.033026967,-0.016164844,0.300579116,1.146,-0.987,0.300954839,2.133,-0.02,0.40725,0.7682,0.075465445,0.002069364,0.090312513,0.240632031,0.203704029,1.250684861,3.807880297,4.76245824,5.625809211,12.5024685,8.7307606,66.83874502,0.218082124,15.2491934,10.62106362,11.26016826,22.46629992,76.28577893,1.131060383,4.763869146,6427.139398,56.62581419,0.010129395,0.780393482,8.97709957,123.0682915,73.34929133,26.87641632,4.061690339,1.428451771,0.037756783,0.517612926,0.308499784,0.113039519,0.017083063,0.006007925,23700
0.011985547,0.394473704,1.407,-1.333,0.394578727,2.74,0.0035,0.52325,1.0061,0.044020407,0.123876637,0.155548718,0.313781641,0.265754279,1.257494625,3.565828326,4.484009954,5.294364424,13.70478864,14.52988328,118.020352,0.112891892,19.97345087,8.246931083,13.28955467,29.77052913,211.2825726,2.347832069,10.37557433,4537.970634,41.63602045,0.012319989,0.612842023,36.00017021,29.25984402,178.4044989,132.7273954,38.52684511,12.51200978,0.084224565,0.068455166,0.417388064,0.310523731,0.090135873,0.0292726,0.000989453,0.306418519,1.181,-1.22,0.306360264,2.401,-0.0055,0.40025,0.7752,0.064880865,0.172111226,0.093855632,0.243081641,0.205933657,1.260318398,3.854938577,4.858450013,5.734856652,12.66092966,8.942831628,64.27788603,0.106885403,15.50075409,10.82930322,11.36838416,21.91483574,80.03676625,1.165689632,4.699764036,6510.437184,56.64907618,0.009939613,0.790301347,6.87599182,137.5490354,71.34661306,24.49088014,4.823481639,1.715482899,0.027860415,0.557326612,0.289085023,0.099233115,0.019543973,0.006950861,23690
-0.019521484,0.38008218,1.282,-1.672,0.380509029,2.954,-0.0175,0.49825,0.9691,-0.062395121,0.182563865,0.144406033,0.301849609,0.255343754,1.260591426,3.369171034,4.247148117,5.020682817,13.16187174,14.08509267,127.640089,0.25026389,19.27756995,7.825310799,13.26839033,28.61208754,198.5449487,2.481685252,12.36438098,4490.814847,42.3919941,0.012749319,0.604295267,26.77170541,26.44888818,181.2350182,100.8896977,44.50711765,19.09066363,0.067106577,0.066297396,0.454287898,0.252892455,0.111562573,0.0478531,0.030252734,0.308868001,1.25,-0.99,0.310286004,2.24,0.0345,0.415,0.792,-0.001541947,0.079516514,0.095362176,0.247861328,0.210527668,1.251853229,4.028541358,5.043142508,5.937461861,12.82022092,9.18987783,77.447,0.211519138,15.77377313,10.83743537,12.01583054,22.22574307,84.51988569,1.341085846,6.426380857,6445.807539,55.89437335,0.00991664,0.78719571,11.02544327,131.9793531,81.27737458,24.14775604,3.848374311,1.608342418,0.043426638,0.519835747,0.320132534,0.095112353,0.015157845,0.006334884,23680
0.009894531,0.405141989,1.329,-1.572,0.405183681,2.901,0.01,0.53125,1.02,-0.067997465,0.155602251,0.164075914,0.321370313,0.271514325,1.260799973,3.279993892,4.135416211,4.894769371,14.12241852,14.86919231,93.7006174,0.038392093,20.5069643,8.055951775,14.08742366,32.00505703,221.2657437,1.990925967,7.400511533,4499.527835,40.76453354,0.012242576,0.607529935,17.85116253,29.11502289,201.0516353,122.9515686,50.34621205,15.6986834,0.040848007,0.066622589,0.460057353,0.281344507,0.115204957,0.035922586,0.013536328,0.321924985,1.331,-1.317,0.322146621,2.648,0.0195,0.43225,0.8022,-0.044054232,0.341205416,0.103595214,0.254909766,0.21508998,1.263767281,4.131659038,5.221455509,6.188107871,13.21993626,9.55903572,68.42721596,0.051079421,16.31385542,10.90205073,12.23744167,22.82550255,91.44660656,1.29454736,5.326592924,6462.000002,55.03397093,0.009737912,0.789431531,6.70909462,144.1194157,88.95787558,24.59734833,4.675887418,1.82099614,0.024767718,0.532040339,0.328402513,0.090805125,0.017261801,0.006722504,23670
-0.018612891,0.419755176,1.74,-1.731,0.420085731,3.471,-0.0205,0.53625,1.0531,0.193640937,0.5705351,0.176125582,0.330022266,0.277578555,1.272901179,4.142011668,5.272371537,6.268495779,14.4789403,15.58878287,129.4863326,0.275472927,21.27556964,8.871301071,15.25135316,31.90800681,243.2001516,2.509539673,12.39057902,4344.945237,39.39503657,0.012384946,0.59310628,33.40116101,27.42780473,188.7737557,121.4655373,95.90984812,22.98657262,0.068170549,0.055979147,0.385280335,0.247906721,0.195748494,0.046914754,0.008656641,0.326640338,1.133,-1.48,0.326691247,2.613,0.01,0.417,0.826,-0.012326084,0.319567066,0.106652233,0.257102734,0.216474409,1.270664225,3.468106389,4.406798717,5.233875001,13.38009567,9.715264797,66.25219175,0.15563769,16.53521485,11.12073989,12.39820641,22.90356587,94.46016708,1.293828893,5.394225276,6437.20916,54.68111694,0.009706611,0.787222975,5.820722172,151.6023501,84.45373374,26.39900839,7.25658487,1.1602821,0.021036777,0.547908782,0.305225759,0.095409131,0.026226154,0.004193396,23660
0.006912891,0.41351153,1.559,-1.85,0.413488549,3.409,0.0065,0.536,1.0293,-0.092942482,0.453456935,0.170924992,0.323594141,0.270997292,1.277799864,3.770358343,4.817763378,5.752825015,14.2358088,15.33460682,149.5326622,0.242006288,20.92387198,8.704379399,14.36216912,30.37156944,235.334021,2.70154349,14.85717738,4494.770011,40.58311472,0.012212826,0.606579571,25.48650927,29.9462215,185.74756,143.9954543,58.70784209,13.57228841,0.05571359,0.065462536,0.406044757,0.314774521,0.12833553,0.029669066,0.029412109,0.327202423,1.112,-1.159,0.328458029,2.271,0.024,0.441,0.8391,-0.038471617,-0.065299315,0.107019605,0.262152734,0.221655037,1.2529262,3.385516264,4.241802027,5.016804551,13.34476022,10.01571778,75.295,0.130583278,16.68523982,11.09588078,12.12230429,23.33895739,100.3930347,1.486628025,6.395062025,6381.356521,54.30730704,0.009747985,0.784918872,10.56371637,149.6579577,86.13258051,30.42985383,7.064876993,5.103538233,0.036558658,0.517932689,0.29808558,0.105310912,0.024449958,0.017662203,23650
